item_name,item_image_url
Assamese Poita Bhat With Aloo Pitika Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Poita_Bhat_with_Aloo_Pitika_Assamese_Breakfast_4ce9f295b4.jpg
वरन भात रेसिपी - Varan Bhaat Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/khichdi-recipes/Varan_Bhaat_41d9e5e9cc.jpg
Maharashtrian Tomato Saar Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Maharashtrian_Tomato_Saar_Recipe_46a5f2ffe2.jpg
Maharashtrian Anarsa Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/sweet-recipes/Anarse_ea02de25ff.jpg
Varan Bhaat Recipe - Maharashtrian Dal Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/dal-recipes/Varan_Bhaat_35a70639ea.jpg
मुलांगी करी रेसिपी - Mullangi Curry (Recipe In Hindi),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/poriyal-recipes-south-indian-sabzi/Mullangi_Curry_South_Indian_Style_Raddish_Stir_Fry_f279f7e8e6.jpg
Potato Sagu Recipe for Rava Idli,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/palya-recipes/Preethi_Kitchen_appliances_video_recipe_Karnataka_Style_Aloo_Sagu_recipe_2_a1d710ad9f.jpg
उलावा चारु रेसिपी - Horse Gram Rasam (Recipe In Hindi),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/rasam-recipes/Ulava_Charu_Horse_Gram_Stew_98e5c81bbf.jpg
Kerala Style Tapioca with Coconut Curd Chutney Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/Tapioca_with_Coconut_Curd_Chutney_c0f7c32a83.jpg
Vegetarian Mexican Chili for Tacos Recipe - Made from Horse Gram,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/mexican-recipes/Vegetarian_Mexican_Chili_for_Tacos_Recipe_Made_from_Horse_Gram_3a2212396f.jpg
आलू सागु रेसिपी - Potato Sagu Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/palya-recipes/Preethi_Kitchen_appliances_video_recipe_Karnataka_Style_Aloo_Sagu_recipe_2_7d689fb540.jpg
गुजराती कढ़ी रेसिपी - Gujarati Kadhi Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/kadhi-recipes/Gujarati_Kadhi_Recipe_Sweet_and_Spicy_Yogurt_Curry_1_2_aaf1830153.jpg
वाली भाजी अंबट रेसिपी - Vali Bhajji Ambat (Recipe In Hindi),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/dal-recipes/Vali_Bhajji_Ambat_Recipe_Konkan_Style_Spiced_Malabar_Spinach_Dal_Recipe_1_a515fa09fc.jpg
Drumstick Dal Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/dal-recipes/Drumstick_Dal_Recipe_5_0e1d01c78a.jpg
Kollu Rasam Recipe - Healthy Horse Gram Rasam,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/rasam-recipes/SSP_Kollu_Rasam_Step_By_Step_Horse_Gram_Rasam_6_2_8d28276c09.jpg
Andhra Style Aratikaya Vepudu Recipe - Raw Banana Dry Sabzi,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/poriyal-recipes-south-indian-sabzi/Andhra_Style_Aratikaya_Vepudu_Raw_Banana_Dry_Sabzi_a84b9fb9b2.jpg
Peanut Butter Chocolate Oatmeal Bars Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/homemade-energy-bar-recipes/Peanut_Butter_Chocolate_Oatmeal_Bars_No_Bake_c667386071.jpg
Butternut Squash And Carrot Soup Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/soup-recipes/Butternutt_Squash_and_carrot_soup_fd8c8511fa.jpg
Idli Tikka Recipe With Sambar,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/IDLI_TIKKA_original1_d60508ee43.jpg
Gujarati Kadhi Recipe - Sweet And Spicy Gujarati Kadhi,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/kadhi-recipes/Gujarati_Kadhi_Recipe_8_470c4a86c1.jpg
Aloo Poha Recipe - Batata Poha,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/indian-breakfast-tiffin-recipes/poha-recipes/Indian_Aloo_Batata_Poha_with_Pomegranates_Recipe_Archanas_Kitchen_1_4acfbea689.jpg
Nutty Pineapple Tutti Frutti Cake Recipe (White Fruitcake),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cake-recipes/White_Fruit_Cake_Light_Fruit_Cake_edited_5b64f26910.jpg
Hing Pani Puri Recipe-Asafoetida Pani Puri,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/Hing_Pani_Puri_Video_Recipe_20_3b9deb0c30.jpg
Crispy Whole Wheat Pizza With Spinach Pesto & Roasted Vegetables Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Crispy_Whole_Wheat_Flatbread_with_Spinach_Pesto_and_Roasted_Vegetables_1_0dd4a07a23.jpg
Orange Mocktail Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/drink-recipes/drinks-beverages-smoothie-recipes/Orange_Mocktail_2e013cb42e.jpg
Baingan Bharta Recipe - Smoked Roasted Eggplant with Green Chillies and Ginger,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Baingan_Bharta_Sabzi_Recipe_Smoked_Roasted_Eggplant_with_Green_Chillies_and_Ginger_1_2c1296f86f.jpg
Anhui Style 5 spice Corn Croquettes Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/Anhui_Style_5_spice_Corn_Croquettes_Recipe_c8dd50369d.jpg
Mughlai Aloo Lajawab Recipe - Mughlai Aloo Sabzi Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Mughlai_Aloo_Lajawab_Recipe_d9610e9d6a.jpg
Tomato Onion Cucumber Raita Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-raita-recipes/Tomato_Onion_Cucumber_Raita_Video_Recipe_2_f3623840d8.jpg
Ice Cream Tea Float Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/drink-recipes/chocolate-coffee-tea-drink-recipes/Ice_Cream_Tea_Float_Recipe_2458ea60d1.jpg
Frozen Strawberry Souffle Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/dessert-recipes/Frozen_strawberry_souffle_55f269860b.jpg
Chocolate Salted Caramel Tart Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/dessert-recipes/Chocolate_salted_Caramel_Tart_1d5a49434f.jpg
Asian Style Stuffed Omelette Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/Asian_Style_Stuffed_Omelet_Recipe_6359c4e2e4.jpg
Roti Gambang Recipe (Indonesian Bread Recipe),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/healthy-homemade-bread-recipes/Gabang_Bread_Roti_Gabang_edited_d909aa294c.jpg
Orange Yogurt Cake Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cake-recipes/Orange_Yogurt_Cake_0d796d2f07.jpg
Roasted Eggplant & Olive Lasagna Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/Roasted_Eggplant_Bell_Pepper_Lasagna_Recipe_1_9973761e50.jpg
Bendekaayi Gojju (Lady Finger In Coconut Curry) Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/gojju-recipes/Bendekaayi_Gojju_4ecc4b6f4f.jpg
Ragi Kuzhi Paniyaram Recipe with Ragi Dosa Batter,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/indian-breakfast-tiffin-recipes/dosa-recipes/Ragi_Batter_Kuzhipaniyaram_Recipe_6_bb489d18a5.jpg
Uchellu Chutney Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-chutney-recipes/Huchellu_Chutney_bbd3ce9f89.jpg
Crispy and Spicy Chilli Chicken Recipe - Indian Style ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/chicken-recipes/Crispy_and_spicy_chilly_chicken_d2dc4c7fd0.jpg
Eggless Chocolate Banana Cake Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cake-recipes/Chocolate_Banana_Cake_58631e2964.jpg
Gurellu Chutney Podi Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/homemade-masala-powder-chutney-powder-recipes/GURELLU_CHUTNEY_PUDI_NIGER_SEEDS_CHUTNEY_POWDER_88deade815.jpg
पोट्टू कडलई चटनी रेसिपी - Roasted Chickpea Chutney Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-chutney-recipes/Kadale_Chutney_Fried_Gram_Chutney_a80e5abc3b.jpg
Classic Greek salad Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/salad-recipes/Classic_Greek_Salad_With_Olives_And_Feta_Cheese_7_f8d7ce063c.jpg
Roasted Tomato Basil Pasta & Pizza Sauce Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/basic-advanced-cooking-techniques/Roasted_Tomato_Pasta_Sauce_Recipe_1_84dadc4cc9.jpg
Bhel Puri With Raw Mango Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/Bhel_Puri_with_Raw_Mango_340869cd98.jpg
Jaipuri Aloo Pyaz Ki Sabzi Recipe Using Preethi Electric Pressure Cooker,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Jaipuri_Aloo_Pyaz_Sabzi_Video_Recipe_10_e19bad3cc1.jpg
Sweet & Spicy Stuffed Paneer In Kofta Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/kofta-recipes/stuffed_paneer_curry_93034bf981.jpg
Paneer Stuffed Ragi Paratha Recipe - High Protein Breakfast,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-bread-recipes-roti-paratha-naan-puri/paratha-recipes/Ragi_Paneer_Stuffed_Paratha_Recipe_Nutralite_5_664209c557.jpg
Veg Mughlai Paratha Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-bread-recipes-roti-paratha-naan-puri/paratha-recipes/Veg_Mughlai_Paratha_Recipe_a3f93ec4cb.jpg
Raw Papaya Red Bell Peppers Stuffed Paratha,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-bread-recipes-roti-paratha-naan-puri/paratha-recipes/Raw_Papaya_and_Red_Bell_Peppers_Stuffed_Paratha_a3d558d81b.jpg
Karamani Sundal Recipe - Spicy Tossed Black Eyed Beans Recipe),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/Karamani_Sundal_Recipe_South_Indian_Tea_Time_Snack_Black_Eyed_Beans_Navratri_Festival_3_582ed9dd7b.jpg
Sprouted Moong Chaat Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/Sprouted_Moong_Chaat_b65dfdf1b9.jpg
Broccoli Peanut Oats Tikki Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/Broccoli_Peanuts_And_Oats_Tikkis_Recipe_3a430889aa.jpg
Tofu Mushroom Curry Recipe in Ginger Mustard Sauce,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/Tofu_and_Mushrooms_in_Ginger_Mustard_Sauce_Video_Recipe_2_b72d697a62.jpg
Kung Pao Tofu With Vegetables Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/Kung_Pao_Tofu_Recipe_Chinese_Asian_Vegetarian_Pumpkin_Peppers_1_c0574e9f00.jpg
Fruit Sandwich Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/sandwich-recipes/Fruit_Sandwich_2397bac4ee.jpg
Muhammara Recipe - Roasted Red Bell Pepper & Walnut Dip ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-party-appetizer-starter-recipes/Muhammara_Recipe_Red_Bell_Pepper_and_Walnut_Dip_Recipe_781adbca1e.jpg
Classic Chettinad Seepu Seedai Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/Seepu_Seedai_Savoury_Snack_from_Chettinad_fa4f18f439.jpg
Cranberry Cookie Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Cranberry_Cookies_Recipe_fbc82e41cb.jpg
Vegetable Manchurian Balls in Hot and Spicy Garlic Sauce,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/Vegetable_Manchurian_Balls_in_Hot_and_Spicy_Garlic_Sauce_2_73645e3253.jpg
"Stuffed Pita Recipe With Tandoori Mayo Chickpeas, Pickled Onions and Vegetables",https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-food-recipes/Pita_Bread_Stuffed_With_Tandoori_Chickpeas_Onions_Roasted_Vegetables_Del_Monte_Mayo_14_a785320814.jpg
Baked Samosa Pinwheels Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/BAKED_SAMOSA_PINWHEELS_81a8bf9b8d.jpg
Æbleskivers Recipe- Danish Chocolate Pancake Puffs,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/dessert-recipes/Mexicano_Chocolate_bleskivers_Recipe_Danish_Chocolate_Pancake_Puffs_cafde05bcf.jpg
Kerala Style Coconut Milk Stew Pasta Recipe - Indian Style ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pasta-recipes/KERALA_STYLE_COCONUT_MILK_STEW_WITH_PASTA_4da04ed0de.jpg
Delicious Breakfast Anda Ghotala Recipe With Butter Pav,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/egg-recipes/Anda_Gotala_Recipe_14_3a4cd2ff2d.jpg
Crunchy Carrot Peanut Raita Recipe - Gajar Moongphali Raita,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-raita-recipes/Crunchy_Carrot_Peanut_Raita_Recipe_1_ff04fa5e69.jpg
Asian Shrimp Rice Burger Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/thai-recipes-malaysian-east-asian-recipes/Crispy_Prawn_Rice_Burger_Recipe_13_b8afd68dc1.jpg
Eggless Cake Pops Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/dessert-recipes/Eggless_Cake_Pops_Recipe_i_be80d2394f.jpg
Beetroot Sambar Recipe - Tangy Beetroot Lentil Curry,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/sambar-recipes/Beetroot_Sambar_Recipe_7_9d0cf234a1.jpg
Eggless Peach Cobbler Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/dessert-recipes/Eggless_Fresh_Peach_Cobbler_57256a7b0d.jpg
Thai Style Beansprouts & Raw Mango Salad Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/thai-recipes-malaysian-east-asian-recipes/Thai_Style_Bean_Sprout_raw_mango_salad_Recipe_9ed7432fa0.jpg
Chettinad Style Tomato Vermicelli Upma Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/indian-breakfast-tiffin-recipes/upma-recipes/Breakfast_Plate_Chettinad_Style_Tomato_Vermicelli_Upma_Banana_Dhaniya_Pudina_Chutney_3_cc2a8f97f2.jpg
Chettinad Vegetable Biryani Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/biryani-recipes/Chettinad_Vegetable_Biryani_Recipe_734cefe8f8.jpg
Himachali Bhey Recipe - Stir Fried Lotus Stem ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Himachali_Bhey_Recipe_Stir_Fried_Lotus_Stem_Recipe_618322b7b1.jpg
Fizzy Pomegranate Mint Mocktail Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/drink-recipes/drinks-beverages-smoothie-recipes/fizzy_pomegranate_mint_mocktail_recipe_328339c34d.jpg
Ambul Polos Curry - Sri Lankan Jack Fruit Curry Recipe With Pol Sambol,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/sri-lankan-recipes/Ambul_Polos_Curry_Sri_Lankan_Jack_Fruit_Curry_Recipe_With_Pol_Sambol_64cf0abe61.jpg
Butterscotch Marshmallow Mousse Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/dessert-recipes/Butterscotch_Marshmallow_Mousse_86276dc907.jpg
Aamras Ki Kadhi Recipe - Mango Kadhi Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/kadhi-recipes/Aamras_Ki_Kadhi_d414fe5ab3.jpg
Malabar Style Ney Pathiri Recipe (Fried Masala Rice Puri) ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-bread-recipes-roti-paratha-naan-puri/puri-recipes/Neypathiri_Recipe_Rice_Flour_Puri_0841_f0acda5e00.jpg
Nawabi Kofta Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/kofta-recipes/Nawabi_Kofta_Curry_Recipe_2_b30c76d8a1.jpg
Black And Green Grapes Panna Cotta Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/dessert-recipes/Black_Green_Grapes_Pannacotta_e4ea826a29.jpg
Eggless Whole Wheat Tutti Frutti Cake Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cake-recipes/100_wholewheat_eggless_tutti_frutti_cake_7421afd124.jpg
Prawn Cutlets With Sweet Potatoes Wedges Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-party-appetizer-starter-recipes/Prawn_Cutlets_with_sweet_potatoes_wedges_4f318149ad.jpg
No Bake Mango Yogurt Cheesecake Recipe With Raspberries,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/dessert-recipes/No_Bake_Mango_and_Yogurt_Cheesecake_with_Raspberries_cadf18a8e7.jpg
मशरुम करी - Mushroom Curry (Recipe In Hindi),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Mushroom_Curry_46b06757eb.jpg
Fig Honey & Paprika Preserve Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/homemade-jams-sauce-pesto-recipes/Fig_Honey_Paprika_Preserve_91c34e75d3.jpg
Oats Almond Apple Date Smoothie Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/drink-recipes/drinks-beverages-smoothie-recipes/Apple_Date_Almond_Smoothie_Recipe_5_6c94297724.jpg
Kavuni Arisi Halwa Recipe (Black Rice Halwa),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/sweet-recipes/BLACK_RICE_HALWA_KAVUNI_ARISI_HALWA_DODOL_75a9d41798.jpg
Kerala Style Avial Recipe - Onam Sadya Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/poriyal-recipes-south-indian-sabzi/Kerala_Avial_recipe_2_3d807aae17.jpg
Karnataka Style Tamarind Gojju Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/gojju-recipes/Karnataka_Style_Tamarind_Gojju_Recipe_a247785679.jpg
Pathare Prabhu Roath Recipe (Semolina Cake),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cake-recipes/Pathare_Prabhu_Roath_Semolina_cake_original1_edited_11c3c345b4.jpg
Crispy Bakwan Sayur Recipe (No Onion No Garlic Vegetable Fritter),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/bakwan_sayur_recipe_no_onion_no_garlic_f04d3ab01b.jpg
Apricot Muesli Coffee Slice Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cake-recipes/Apricot_Muesli_Coffee_Slice_Recipe_b3472b18db.jpg
Karwar Style Yerappe Ani Recipe- Rice and Black Split Gram Fried Dumpling,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/Karwar_Style_Yerappe_Ani_Recipe_Rice_and_Black_Split_Gram_Dumpling_Recipe_1912c251f4.jpg
Arugula Watermelon and Feta Salad Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/salad-recipes/Watermelon_Arugula_Feta_Salad_Recipe_8_b961538107.jpg
